Deal Number,Acquiror ticker symbol,Announced date,Deal value th USD,DlyCap,Relative_Size,Model,evtdate,Percent_Stock,Public_Target,Same_Industry,Log_Acq_Size,cret,car,bhar,nrets_est
1941133072.0,UNVR,2018-09-17,2000000.0,3874332.6,0.5162179416398065,Market Model,2018-09-17,0.0,0,1,15.16988397367784,0.1149215615,0.1106180983,0.113525501,250
1941134857.0,IBCP,2018-09-20,726500.0,585661.75,1.2404771184049497,Market Model,2018-09-20,0.0,1,0,13.280497683474424,-0.064705882,-0.090273419,-0.089271362,250
1941135605.0,SIRI,2018-09-24,3500000.0,31326972.9,0.1117248069633948,Market Model,2018-09-24,1.0,1,1,17.2599900384072,-0.086956522,-0.12378843,-0.127302121,250
1941139645.0,AMNB,2018-10-01,84200.0,339846.0,0.247759279202933,Market Model,2018-10-01,1.0,1,1,12.736247852807034,-0.080243902,-0.078466635,-0.076546714,250
1941139226.0,CLDR,2018-10-03,1794207.0,2553826.6,0.7025563129462274,Market Model,2018-10-03,1.0,1,1,14.753103419769362,0.0278699403,0.1092184299,0.0640855807,250
1941152135.0,AM,2018-10-09,7200000.0,5514086.6,1.305746630820053,Market Model,2018-10-09,0.026125,1,0,15.522816575919515,0.1332665331,0.1798506838,0.1750464216,250
1941112138.0,TDG,2018-10-09,4000000.0,18728029.65,0.2135836003442038,Market Model,2018-10-09,0.0,1,1,16.745531871342575,-0.030570633,-0.025145139,-0.02868973,250
1941141997.0,FRME,2018-10-10,290900.0,2253731.55,0.129074822598104,Market Model,2018-10-10,1.0,1,1,14.628097867110082,-0.087010824,-0.058884141,-0.05663866,250
1941141641.0,AMED,2018-10-10,340000.0,3788900.22,0.0897358020159211,Market Model,2018-10-10,0.0,0,1,15.14758635552889,-0.11440237,-0.124037697,-0.121348854,250
1941142565.0,FIBK,2018-10-11,181300.0,1749203.1,0.1036471979726082,Market Model,2018-10-11,0.970215113072256,0,1,14.37467087075807,-0.053669222,-0.009940088,-0.010453432,250
1941143573.0,TWLO,2018-10-15,3000000.0,5764275.0,0.520447064028,Market Model,2018-10-15,1.0,1,1,15.567189944887131,-0.206805683,-0.159445091,-0.150446898,250
1941149081.0,VLO,2018-10-18,950000.0,44338268.52,0.0214261862655163,Market Model,2018-10-18,0.0,1,0,17.607358711322306,-0.203463993,-0.178266864,-0.165292801,250
1941222285.0,WEX,2018-10-22,310000.0,8009510.04,0.038703990437847,Market Model,2018-10-22,0.0,0,1,15.896140148634345,-0.136800947,-0.081264354,-0.077479603,250
1941228621.0,ORRF,2018-10-23,58500.0,197993.46,0.2954643047300653,Market Model,2018-10-23,0.0,1,1,12.19598927882813,-0.129894897,-0.115370912,-0.119255289,250
1941239205.0,MMLP,2018-10-24,145000.0,476239.2,0.3044688467476008,Market Model,2018-10-24,0.0,0,0,13.073675528000562,0.2169642857,0.2759998132,0.288879181,250
2008235525.0,CRL,2018-10-25,83000.0,5441064.96,0.015254366674571,Market Model,2018-10-25,0.0,0,1,15.509485364378598,-0.063934925,-0.002487906,-0.006893266,250
1941148883.0,OCFC,2018-10-25,80000.0,1170360.58,0.0683550021823188,Market Model,2018-10-25,1.0,0,1,13.97282244732795,-0.066788991,-0.022402586,-0.022835753,250
1941148354.0,IBM,2018-10-28,34000000.0,113904318.72,0.2984961446771735,Market Model,2018-10-29,0.0,0,0,18.550869344467685,-0.206004894,-0.15482217,-0.138409566,250
1941149005.0,SSP,2018-10-29,521000.0,1112592.25,0.4682757766827874,Market Model,2018-10-29,0.0,0,1,13.922203210933064,0.0557575758,0.1713312184,0.1626254601,250
1941178399.0,HBNC,2018-10-29,135300.0,650337.6,0.2080457903710319,Market Model,2018-10-29,0.0,0,1,13.3852468916537,-0.133246799,-0.105468448,-0.100450544,250
1941156664.0,MKSI,2018-10-30,1000000.0,3740080.8,0.2673739027242406,Market Model,2018-10-30,0.0,1,1,15.13461777343542,-0.052481035,0.0552657319,0.0502475262,250
1941150683.0,RTIX,2018-11-01,300000.0,290655.96,1.032148110776741,Market Model,2018-11-01,0.0,0,0,12.5798955786822,0.0543478261,0.1284200044,0.1222131161,250
1941150553.0,EFSC,2018-11-01,213000.0,1002521.85,0.212464197164381,Market Model,2018-11-01,0.8215962441314554,0,0,13.818029233436564,-0.111623439,-0.109279315,-0.1079319,250
1941151249.0,HUBG,2018-11-05,255000.0,1556907.84,0.1637861878837992,Market Model,2018-11-05,0.0,0,0,14.258212258312849,0.0517992207,0.1049241718,0.0991849997,250
1941153165.0,WES,2018-11-08,4015000.0,7137522.93,0.5625200842612215,Market Model,2018-11-08,0.5,0,1,15.7808763455507,-0.028446338,0.0064192796,-0.003863797,250
1941153160.0,COHR,2018-11-09,3200000.0,3295430.38,0.971041603373214,Market Model,2018-11-09,0.0,1,1,15.008047333474185,-0.005540797,0.0426147295,0.0289533135,250
1941259305.0,NGHC,2018-11-13,52800.0,2970798.09,0.0177730018669831,Market Model,2018-11-13,0.0,0,1,14.904341191852607,0.0272136474,0.0447756871,0.0288154366,250
1941154951.0,PENN,2018-11-14,300000.0,2348594.56,0.1277359681868632,Market Model,2018-11-14,0.0,0,1,14.66932764763691,-0.277129121,-0.267822118,-0.237181733,250
1941156205.0,XEC,2018-11-19,1600000.0,8463798.56,0.1890404159146245,Market Model,2018-11-19,0.0,1,1,15.951308633175074,-0.109773138,-0.055427444,-0.064056166,250
1941160084.0,FORR,2018-11-26,245000.0,792657.6,0.3090867986378986,Market Model,2018-11-26,0.0,0,1,13.58314662931599,0.2347292611,0.1862323911,0.2017647951,250
1941158700.0,CSFL,2018-11-26,850400.0,2319973.25,0.3665559505912406,Market Model,2018-11-26,1.0,1,1,14.657066213403606,0.0589732711,0.0233209124,0.0224969829,250
1941159687.0,PBCT,2018-11-27,327000.0,6118448.29,0.0534449233696146,Market Model,2018-11-27,1.0,1,1,15.626819074954316,0.0857316477,0.0708380114,0.0733098529,250
1941160584.0,KHC,2018-11-29,200000.0,62410683.3,0.0032045795595383,Market Model,2018-11-29,0.0,0,0,17.949247025416227,-0.117357756,-0.058698935,-0.058603656,250
1941219247.0,HXL,2018-11-30,160000.0,5228549.35,0.0306012221152698,Market Model,2018-11-30,0.0,0,1,15.46964442662977,0.0124691738,0.0280838492,0.0262159907,250
1941143890.0,NXST,2018-12-03,7200000.0,3769375.68,1.9101306452956155,Market Model,2018-12-03,0.0,1,1,15.142419943588632,0.1298437382,0.1347790769,0.1327350128,250
1941162976.0,CATC,2018-12-05,67000.0,351514.66,0.1906037147924357,Market Model,2018-12-06,0.0,0,1,12.770006696333272,-0.060606061,-0.080578802,-0.080868527,214
1941164314.0,TVTY,2018-12-09,1400000.0,1634552.5,0.8565035384302432,Market Model,2018-12-10,0.0,0,0,14.306879624544916,-0.322414238,-0.216329229,-0.222696947,250
1941164722.0,CSL,2018-12-10,197000.0,5925918.4,0.0332437922196161,Market Model,2018-12-10,0.0,0,0,15.594846237192966,-0.054951062,-0.007904626,-0.00854746,250
1941178455.0,KAI,2018-12-10,179000.0,916993.92,0.1952030390779472,Market Model,2018-12-10,0.0,0,1,13.728856120900373,-0.138789683,-0.067165798,-0.065001966,250
1941164490.0,HMN,2018-12-10,405000.0,1564355.61,0.2588925417028421,Market Model,2018-12-10,0.0,0,1,14.262984546365033,-0.083988734,0.0042474986,0.0031203679,250
1941165187.0,BBT,2018-12-11,176000.0,36180609.0,0.0048644841771458,Market Model,2018-12-11,1.0,1,1,17.404033870293905,-0.119090365,-0.020761732,-0.018425436,250
1941181603.0,AMAG,2018-12-13,415000.0,595746.0,0.6966056003733134,Market Model,2018-12-13,0.0,0,0,13.297569680712682,-0.124026696,0.0121796414,0.0085654116,250
1941166676.0,CNMD,2018-12-13,365000.0,1901801.69,0.1919232704015527,Market Model,2018-12-13,0.0,0,1,14.458312252718908,-0.126430915,-0.093501205,-0.088445194,250
1941167370.0,ABCB,2018-12-17,750700.0,1616052.06,0.4645271143059586,Market Model,2018-12-17,1.0,1,1,14.29549673289081,-0.307092036,-0.215796554,-0.174683755,250
1941168663.0,MMM,2018-12-19,1000000.0,113289758.72,0.0088269232038134,Market Model,2018-12-19,0.0,0,0,18.54545933109191,-0.081314307,0.0467088474,0.0431878983,250
1941186916.0,TDY,2018-12-19,225000.0,7328005.69,0.0307041246306674,Market Model,2018-12-19,0.0,0,1,15.807213961809602,-0.112144612,-0.04091893,-0.038997861,250
1941168877.0,GEF,2018-12-20,1800000.0,948764.88,1.897203446232116,Market Model,2018-12-20,0.0,0,1,13.762916291363451,-0.30126894,-0.233846685,-0.206383238,250
1941168877.0,GEF,2018-12-20,1800000.0,948764.88,1.897203446232116,Market Model,2018-12-20,0.0,0,1,13.762916291363451,-0.147511261,-0.047838013,-0.051026878,250
1941172231.0,CUB,2019-01-02,87000.0,1673087.42,0.0519996737528514,Market Model,2019-01-02,0.0,0,0,14.330181232040736,-0.013721836,0.0147992234,0.0117229793,250
1941170843.0,OHI,2019-01-02,600000.0,7054499.55,0.0850520998332192,Market Model,2019-01-02,0.0,1,1,15.769176205246277,-0.022252011,-0.003283081,-0.007902542,250
1941172705.0,BLKB,2019-01-02,157000.0,3054864.3,0.0513934448741307,Market Model,2019-01-02,0.0,0,1,14.93224573061601,-0.11169924,-0.050754097,-0.049796038,250
1941172470.0,LMNX,2019-01-02,75000.0,1014505.89,0.0739276141610178,Market Model,2019-01-02,0.0,0,1,13.829912244046826,-0.153486182,-0.149486949,-0.142630644,250
1941171410.0,BMY,2019-01-03,74000000.0,85576193.57,0.8647264725495082,Market Model,2019-01-03,0.0,1,1,18.26491768993152,-0.099258775,-0.043648331,-0.051192296,250
1941713348.0,GOOGL,2019-01-03,60000.0,315604552.56,0.0001901113260671,Market Model,2019-01-03,0.0,0,1,19.57000057192701,-0.027774523,0.0563670755,0.0554744504,250
1941172578.0,LLY,2019-01-05,8000000.0,121461860.52,0.0658642965433805,Market Model,2019-01-07,0.0,0,0,18.615110866281142,-0.01579128,0.0070368345,0.005557305,250
1941174066.0,MSI,2019-01-07,445000.0,18897295.68,0.0235483429764485,Market Model,2019-01-07,0.0,0,0,16.75452938407785,-0.111097227,-0.122705632,-0.119991299,250
1941173310.0,HEES,2019-01-08,100000.0,830458.16,0.1204154583778188,Market Model,2019-01-08,0.0,0,1,13.629732827476824,0.2272262027,0.2521570082,0.2667531286,250
1941236782.0,GBCI,2019-01-16,85028.0,3511889.1,0.0242114706868163,Market Model,2019-01-16,1.0,0,1,15.07166465578982,0.0299311672,0.0042115125,0.0034400135,250
1941177239.0,FISV,2019-01-16,39000000.0,29453200.0,1.3241345592329523,Market Model,2019-01-16,0.5641025641025641,1,0,17.19831312090257,0.0853434714,0.0557187789,0.0540655931,250
1941197722.0,CBU,2019-01-22,93400.0,3273344.7,0.0285335058052395,Market Model,2019-01-22,0.0,0,1,15.0013228641616,0.1047149123,0.0475005196,0.050607734,250
1941208921.0,LOPE,2019-01-22,365800.0,4506793.5,0.0811663547486699,Market Model,2019-01-22,0.0,0,0,15.321096483006086,-0.081820887,-0.138703068,-0.139363965,250
1941203577.0,MANT,2019-01-28,115000.0,1463375.11,0.0785854557824206,Market Model,2019-01-28,0.0,0,1,14.196256044950673,0.1522082019,0.0292423841,0.0315231836,250
1941182172.0,TCF,2019-01-28,3500000.0,3599651.9,0.972316239800854,Market Model,2019-01-28,1.0,1,1,15.096347704306686,0.1751559252,0.0428909996,0.0476135615,250
1941183829.0,CACI,2019-01-30,750000.0,3918687.3,0.1913906220585653,Market Model,2019-01-30,0.0,0,1,15.181267283235366,0.2193274976,0.0962881343,0.1095003441,250
1941199663.0,NWLI,2019-02-01,205500.0,1042138.8,0.1971906237441692,Market Model,2019-02-01,0.0,0,1,13.85678569779868,-0.01975709,-0.029329352,-0.030341588,250
1941167024.0,CSCO,2019-02-06,660000.0,209078240.0,0.003156713008489,Market Model,2019-02-06,0.0,0,1,19.15821909394307,0.0992825735,-0.032700174,-0.036225993,250
1941188243.0,KRP,2019-02-07,151300.0,313869.5,0.4820474751449249,Market Model,2019-02-07,0.0,0,0,12.656732573407115,0.2566899971,0.1605039643,0.1818931054,250
1941188440.0,CARB,2019-02-07,618500.0,999032.35,0.6190990712162624,Market Model,2019-02-07,0.0,0,0,13.814542439488775,-0.088649852,-0.203902323,-0.231862742,250
1941190343.0,EW,2019-02-12,100000.0,36230282.19,0.0027601220292896,Market Model,2019-02-12,0.0,1,1,17.40540585168995,0.1562827225,0.0403975661,0.0390987857,250
1941192325.0,TTC,2019-02-15,700000.0,6576524.76,0.1064391947944251,Market Model,2019-02-15,0.0,0,1,15.699017011804434,0.1674608577,0.1026110476,0.1109696017,250
1941194206.0,TAST,2019-02-20,238000.0,334187.7,0.7121746252181035,Market Model,2019-02-20,1.0,0,1,12.71945809015734,0.2321016166,0.1808764185,0.1851914931,250
1941194957.0,GABC,2019-02-21,68200.0,788707.53,0.0864705830816652,Market Model,2019-02-21,0.7653958944281525,1,0,13.578150846696916,0.0154751728,-0.008740577,-0.010504388,250
1941195661.0,DHR,2019-02-25,21400000.0,79606220.0,0.2688232150703802,Market Model,2019-02-25,0.0,0,0,18.192602788465305,0.1870815653,0.1134492255,0.1224134188,250
1941198001.0,MIDD,2019-02-27,105000.0,6645367.9,0.0158004796092628,Market Model,2019-02-27,0.0,0,1,15.709430613532945,0.069348725,0.0398756563,0.0362930013,250
1941198628.0,ACIW,2019-02-28,750000.0,3621338.74,0.2071057290818367,Market Model,2019-02-28,0.0,0,0,15.102354333115809,0.1020979021,0.0309523783,0.0315637885,250
1941200781.0,PCRX,2019-03-05,220000.0,1680534.8,0.1309107077104264,Market Model,2019-03-05,0.0,0,0,14.334622634055467,-0.042536933,-0.08378422,-0.090242108,249
1941206481.0,FIS,2019-03-18,43000000.0,35159638.48,1.222993234826913,Market Model,2019-03-18,0.0,1,1,17.375409348589596,0.0232556755,-0.00084659,-0.001824541,250
1941207944.0,JLL,2019-03-19,1800000.0,7437298.44,0.2420233656779275,Market Model,2019-03-19,0.0,1,0,15.822018227964596,-0.08171678,-0.081462932,-0.080376535,250
1941210137.0,TMO,2019-03-24,1700000.0,106203574.56,0.016006994181157,Market Model,2019-03-25,0.0,0,0,18.48086832496273,0.0963535389,0.04584145,0.0477304942,250
1941210413.0,CUZ,2019-03-25,1589433.0,4153216.08,0.3826993273126304,Market Model,2019-03-25,1.0,1,1,15.23939355111732,0.012565445,0.0127542284,0.0095755492,250
1941212348.0,ON,2019-03-27,936000.0,8651895.0,0.1081843919742437,Market Model,2019-03-27,0.0,1,1,15.973288930059116,-0.006660746,-0.035226256,-0.041387477,250
1941213202.0,PRGS,2019-03-28,225000.0,1647649.85,0.1365581406753382,Market Model,2019-03-28,0.0,1,0,14.314860497216484,0.197062276,0.176947706,0.1806058972,250
1941250921.0,EHC,2019-04-01,217500.0,5766649.6,0.0377168746302879,Market Model,2019-04-01,0.0,0,1,15.567601811257946,-0.049569971,-0.104988306,-0.10704779,250
1941214800.0,LEA,2019-04-02,320000.0,8799890.85,0.0363640874022886,Market Model,2019-04-02,0.0,0,0,15.99024987596242,-6.5785e-05,0.008425269,0.0050476803,250
1941216718.0,VICI,2019-04-05,558000.0,8885487.75,0.0627990286745935,Market Model,2019-04-05,0.0,0,0,15.999929913956118,0.0717342801,0.0493307663,0.0511665631,224
1941218912.0,AOS,2019-04-08,107000.0,7823271.51,0.0136771425947864,Market Model,2019-04-08,0.0,0,1,15.87261337669924,0.0927855317,0.0516039132,0.05425215,250
2007005785.0,CAMP,2019-04-15,50000.0,434201.7,0.1151538559153499,Market Model,2019-04-15,0.0,0,1,12.981264451665094,0.0801256874,0.0788775614,0.0796410933,250
1941222563.0,COUP,2019-04-16,215000.0,5968022.3,0.0360253345568095,Market Model,2019-04-16,0.0,0,1,15.601926157453928,0.0206992707,-0.121012468,-0.14006966,250
1941221859.0,COLD,2019-04-16,1240000.0,4567975.8,0.2714550282862707,Market Model,2019-04-16,0.0,0,1,15.334580732580658,0.0536986871,-0.006148625,-0.008175418,240
1941225838.0,RGEN,2019-04-26,240000.0,2522795.76,0.0951325524663161,Market Model,2019-04-26,0.1875,0,0,14.740878273097952,0.1772901428,0.0655182169,0.0499655964,250
1941202167.0,PH,2019-04-29,3675000.0,23673795.0,0.1552349338160611,Market Model,2019-04-29,0.0,0,0,16.979879298169813,0.044173154,0.016785916,0.0150634434,250
1941227767.0,HWC,2019-04-30,213106.0,3769525.8,0.0565339014260096,Market Model,2019-04-30,1.0,1,1,15.142459769019544,0.0698019802,0.0805513391,0.0786916039,250
1941228349.0,PS,2019-05-01,170000.0,3381451.71,0.050274265191266,Market Model,2019-05-01,0.0,0,1,15.033815675250478,0.0216147489,-0.075117438,-0.085059964,168
1941228392.0,SEE,2019-05-01,475000.0,7261158.24,0.0654165608708728,Market Model,2019-05-01,0.0,0,0,15.798049911266355,-0.062079444,-0.04477639,-0.045580114,250
1941232712.0,MSON,2019-05-02,121000.0,163511.36,0.7400097461118298,Market Model,2019-05-02,0.8016528925619835,0,0,12.004637747028138,-0.08,-0.162838177,-0.170524829,250
1941228837.0,POST,2019-05-02,85000.0,7437465.75,0.0114286240578654,Market Model,2019-05-02,0.0,0,1,15.822040723783402,0.0007385524,-0.030057688,-0.034253563,250
1941230901.0,MPLX,2019-05-08,14000000.0,25563978.21,0.5476455927553382,Market Model,2019-05-08,0.0,1,0,17.056694817381427,-0.027150314,-0.015065585,-0.015927576,250
1941230963.0,PETQ,2019-05-08,185000.0,630338.2,0.2934932390262878,Market Model,2019-05-08,0.0,0,0,13.354011779725337,-0.079598872,-0.084311275,-0.105451638,250
1941231136.0,MTOR,2019-05-08,175000.0,1872849.56,0.0934405003677924,Market Model,2019-05-08,0.0,0,1,14.442971657858676,-0.060294774,-0.029680605,-0.032640882,250
1941231934.0,BSX,2019-05-09,465000.0,51036965.1,0.00911104332103,Market Model,2019-05-09,0.0,0,1,17.748060734026023,-0.015440984,-0.050439069,-0.054298549,250
1941224476.0,OXY,2019-05-09,55000000.0,45029734.38,1.221415155058705,Market Model,2019-05-09,0.1551505818181818,1,1,17.62283359352618,-0.201099881,-0.218307672,-0.199296285,250
1941232459.0,GTLS,2019-05-09,592000.0,2731893.97,0.2166994790065003,Market Model,2019-05-09,0.0,0,1,14.82050568852436,-0.044085146,-0.087124904,-0.095009522,250
1941233798.0,AEIS,2019-05-15,400000.0,1855593.08,0.2155645029674286,Market Model,2019-05-15,0.0,0,1,14.433714922600778,-0.059464451,0.003086086,-0.011568353,250
1941232710.0,GS,2019-05-16,750000.0,72032253.2,0.0104120024944603,Market Model,2019-05-16,0.0,0,1,18.092624537786815,-0.048900119,0.0141274187,0.0123232716,250
1941234781.0,HPE,2019-05-17,1400000.0,19911592.34,0.0703108006679891,Market Model,2019-05-17,0.0,1,1,16.80681264973843,-0.131563066,-0.109197294,-0.102656034,250
1941246930.0,VAR,2019-05-20,283000.0,11860145.7,0.0238614269300249,Market Model,2019-05-20,0.0,0,0,16.288694236449963,-0.037391038,-0.015247601,-0.016159719,250
1941235430.0,NRG,2019-05-20,300000.0,9925966.08,0.0302237583306349,Market Model,2019-05-20,0.0,0,1,16.110664717835753,-0.145231254,-0.177895924,-0.169134831,250
1941237629.0,GPN,2019-05-28,21500000.0,24220504.0,0.8876776470051986,Market Model,2019-05-28,1.0,0,1,17.002710105121267,0.0572158189,0.1076088251,0.105583194,250
1941410182.0,IIIV,2019-06-03,72700.0,235039.44,0.3093097907312917,Market Model,2019-06-03,0.0,0,0,12.367508608831686,-0.019550749,-0.031859023,-0.03610024,166
1941320643.0,KIDS,2019-06-05,60000.0,588734.58,0.1019134972503229,Market Model,2019-06-05,0.1666666666666666,0,1,13.28573073288697,-0.109262098,-0.164310395,-0.168465238,250
1939043408.0,STBA,2019-06-05,206000.0,1330287.5,0.1548537440214991,Market Model,2019-06-05,1.0,1,1,14.100905642251094,-0.078632479,-0.068258326,-0.067618903,250
1939044428.0,CLBK,2019-06-07,137214.0,1758036.13,0.0780495904825346,Market Model,2019-06-07,0.0,1,0,14.379707908779444,-0.074026803,-0.07502448,-0.074596593,213
1939044656.0,CRM,2019-06-10,15700000.0,124947641.71,0.1256526316554198,Market Model,2019-06-10,0.0,1,0,18.643405341197575,-0.038513211,-0.069505548,-0.074370192,250
1939047248.0,PB,2019-06-16,2100000.0,4697520.88,0.4470443141489559,Market Model,2019-06-17,0.0,0,1,15.362545455177388,-0.08813804,-0.097812159,-0.09785546,250
1939047822.0,CNTY,2019-06-17,107000.0,265245.39,0.4034000364718874,Market Model,2019-06-17,0.0,0,0,12.48841067649485,0.0448577681,0.0426848581,0.032663268,250
1939047314.0,PFE,2019-06-17,11400000.0,237395181.8,0.0480211936635017,Market Model,2019-06-17,0.0,1,0,19.285236744230428,0.0509125841,0.0176185225,0.0182686248,250
1939048186.0,MMSI,2019-06-17,50000.0,3177638.85,0.0157349536433317,Market Model,2019-06-17,0.0,0,0,14.97164897896671,0.0425044092,0.0068216565,0.0033149526,250
1939050309.0,NSIT,2019-06-24,474000.0,2009466.78,0.2358834715346724,Market Model,2019-06-24,0.0,1,0,14.513379961259256,0.1079865017,0.0054738422,0.0033399224,250
1939050274.0,RAMP,2019-06-24,150000.0,3528607.52,0.042509686653958,Market Model,2019-06-24,0.0,0,1,15.076413880830664,-0.134502924,-0.268691783,-0.274758189,250
1939050776.0,FCCY,2019-06-24,53100.0,162810.36,0.3261463214011688,Market Model,2019-06-24,0.55,0,1,12.000341366889506,-0.025515744,-0.024383741,-0.027219442,250
1939045146.0,CZR,2019-06-24,17300000.0,6720462.81,2.574227473479613,Market Model,2019-06-24,0.0,1,0,15.72066758066358,0.3233995585,0.2465313544,0.2772391086,250
1939051772.0,EXTR,2019-06-26,272000.0,680466.15,0.3997259819610424,Market Model,2019-06-26,0.0,1,1,13.430533357000291,0.1260794473,0.0773724756,0.0750543181,250
1941242366.0,VLY,2019-06-26,740000.0,3377194.64,0.2191167755732314,Market Model,2019-06-26,0.0,1,1,15.032555934662636,0.0785358309,0.0532919368,0.0529694214,250
1941226707.0,HQY,2019-06-27,2000000.0,3900240.5,0.5127888908389111,Market Model,2019-06-27,0.0,1,1,15.17654877586523,-0.037086685,-0.184298309,-0.203163593,250
1941246155.0,FUN,2019-07-01,261000.0,2698490.96,0.096720724237668,Market Model,2019-07-01,0.0,0,1,14.80820327102596,-0.050218305,-0.075652909,-0.077447184,250
1941244080.0,ACNB,2019-07-02,60000.0,272831.3,0.2199161166625677,Market Model,2019-07-02,1.0,0,0,12.516608934440146,0.0460652591,-0.021000702,-0.030139236,250
1941249238.0,ALT,2019-07-09,93000.0,33627.5,2.7655936361608804,Market Model,2019-07-09,0.0,0,1,10.423099463582735,0.0550847458,-0.04493523,-0.062048771,250
1941247811.0,HI,2019-07-12,1900000.0,2434117.14,0.780570486431068,Market Model,2019-07-12,0.2334631578947368,1,1,14.70509467791224,-0.114479889,-0.127147852,-0.134355077,250
1941248359.0,CARO,2019-07-15,100100.0,793791.7,0.1261036113126403,Market Model,2019-07-15,0.9,1,1,13.584576363242173,-0.0375,-0.043099668,-0.044368763,250
1941249143.0,ENTG,2019-07-15,165000.0,4952917.65,0.0333136974324618,Market Model,2019-07-15,0.0,0,0,15.415487385145058,0.0325333333,-0.010287276,-0.014771261,250
1941278318.0,MYRG,2019-07-15,79700.0,618158.16,0.1289314048689416,Market Model,2019-07-15,0.0,0,1,13.334499626027393,0.0791431122,0.0373620787,0.0368076024,250
1941251126.0,ETSY,2019-07-22,275000.0,7924125.6,0.0347041445178506,Market Model,2019-07-22,0.0,0,0,15.885422537255474,0.0042132791,-0.113649844,-0.127223047,250
1941251771.0,WSBC,2019-07-23,500000.0,2037463.25,0.2454031992969689,Market Model,2019-07-23,1.0,1,1,14.527216087124671,0.0181768108,0.0108646832,0.0078442082,250
1941312473.0,ISBC,2019-07-24,62270.0,3100395.2,0.0200845363197569,Market Model,2019-07-24,0.5027782238638189,0,1,14.947040145200964,0.063670412,0.064161083,0.0637742204,250
1941254175.0,CLNY,2019-07-25,325000.0,2527126.13,0.1286045821543541,Market Model,2019-07-25,0.0,0,0,14.742593298064968,0.1218598659,0.1081622575,0.1112020728,250
1941234467.0,DISH,2019-07-26,1400000.0,9068990.93,0.1543721909974388,Market Model,2019-07-26,0.0,0,1,16.02037156231894,-0.142095441,-0.137392472,-0.135576648,250
1941253947.0,EXAS,2019-07-29,2800000.0,15254249.12,0.1835554131818191,Market Model,2019-07-29,0.58918,1,1,16.54036865302701,-0.057187554,-0.071026453,-0.070090261,250
1941279749.0,MRCY,2019-07-30,100000.0,3763726.24,0.0265694138264423,Market Model,2019-07-30,0.0,0,0,15.140920045905284,0.1081734186,0.107448595,0.1020181264,250
1941264541.0,CTS,2019-07-31,80000.0,1069462.8,0.0748039108980695,Market Model,2019-07-31,0.0,0,1,13.882667024290972,0.0335594431,0.0674194529,0.0612876707,250
1941256738.0,WMS,2019-08-01,1080000.0,1902761.26,0.5675961681078161,Market Model,2019-08-01,0.0,0,1,14.458816683862752,0.0329770992,0.0446066881,0.0443679857,250
1941256867.0,EVBG,2019-08-01,83000.0,3391245.0,0.0244747872831364,Market Model,2019-08-01,0.0,0,0,15.036707668571587,-0.048367594,-0.065226632,-0.072989652,250
1941391393.0,INGN,2019-08-07,101800.0,1210318.12,0.0841101180902753,Market Model,2019-08-07,0.0,0,1,14.006393792109296,-0.321372115,-0.224103161,-0.209224394,250
1941301306.0,GKOS,2019-08-07,477383.0,2778276.96,0.1718270017255587,Market Model,2019-08-07,1.0,1,1,14.837341494951138,-0.218188864,-0.23732581,-0.221505376,250
1941259164.0,AVGO,2019-08-08,10700000.0,107479900.0,0.0995534979098417,Market Model,2019-08-08,0.0,0,0,18.49281441130547,-0.021347905,0.0161521402,0.013232365,250
1941259971.0,ATRC,2019-08-12,300000.0,1214264.42,0.2470631561451829,Market Model,2019-08-12,0.0,0,1,14.009649035780878,-0.124282983,-0.106428741,-0.101512372,250
1939060590.0,MKTX,2019-08-13,150000.0,13715607.82,0.0109364456879024,Market Model,2019-08-13,0.3333333333333333,0,0,16.43404499927194,0.0418390008,0.024450945,0.0178564372,250
1939060599.0,STRL,2019-08-14,400000.0,299341.77,1.336265232880797,Market Model,2019-08-14,0.0625,0,1,12.609341243074276,-0.119515885,-0.105011943,-0.106896565,250
1941277850.0,RPAY,2019-08-14,65000.0,427277.3,0.1521260315022586,Market Model,2019-08-14,0.0,0,1,12.965188495952308,0.02,0.0146771011,0.0121819353,200
1941262252.0,CNOB,2019-08-16,113000.0,692918.8,0.1630782712202353,Market Model,2019-08-16,0.2,1,1,13.448668099589726,-0.109195402,-0.043108584,-0.042070803,250
1941264491.0,VMW,2019-08-22,2100000.0,16172908.9,0.1298467711025071,Market Model,2019-08-22,0.0,1,1,16.598848110241185,-0.248324749,-0.27477713,-0.248253883,250
1941265266.0,ADUS,2019-08-26,130000.0,1145426.35,0.1134948571769804,Market Model,2019-08-26,0.0,0,1,13.951287483741014,0.0801933565,0.0928060636,0.0925822519,250
1941258502.0,PDCE,2019-08-26,1700000.0,1580599.5,1.0755412740545596,Market Model,2019-08-26,1.0,1,1,14.273314763417392,0.1218547807,0.2690366402,0.2459601211,250
1941268728.0,EML,2019-09-03,81700.0,137455.86,0.594372622600448,Market Model,2019-09-03,0.0,0,1,11.831058126369578,0.102570444,0.1158511179,0.1065465701,250
1939066838.0,PANW,2019-09-04,75000.0,19111501.75,0.0039243383895773,Market Model,2019-09-04,0.0,0,0,16.765800897639583,-0.000559362,-0.060938888,-0.067987964,250
1941268976.0,PRU,2019-09-05,3500000.0,32019300.0,0.1093090729653677,Market Model,2019-09-05,0.0,0,0,17.281849403957217,0.0355209897,-0.009209519,-0.011783236,250
